group,id,course,semester,grade
12,573,Art and Expression in a Post-Apocalyptic World,1,5.6
12,573,Combat Tactics and Self-Defense,2,16
12,573,Combat Tactics and Self-Defense,2,15
12,573,Combat Tactics and Self-Defense,2,16
12,573,Combat Tactics and Self-Defense,2,15
12,573,Combat Tactics and Self-Defense,2,10
12,573,Combat Tactics and Self-Defense,2,15
12,573,Combat Tactics and Self-Defense,2,15
12,573,Community Building and Social Organization,1,9
12,573,Community Building and Social Organization,1,9
12,573,Community Building and Social Organization,1,9
12,573,Community Building and Social Organization,1,9
12,573,Mechanical Engineering and Vehicle Repair,1,10
12,573,Mechanical Engineering and Vehicle Repair,1,8
12,573,Mechanical Engineering and Vehicle Repair,1,12
12,573,Mechanical Engineering and Vehicle Repair,1,10
12,573,Mechanical Engineering and Vehicle Repair,1,8
12,573,Moral Philosophy and Ethical Decision-Making,2,11
12,573,Moral Philosophy and Ethical Decision-Making,2,3
12,573,Moral Philosophy and Ethical Decision-Making,2,11
12,573,Moral Philosophy and Ethical Decision-Making,2,9
12,573,Moral Philosophy and Ethical Decision-Making,2,6
12,573,Moral Philosophy and Ethical Decision-Making,2,11
12,573,Post-Apocalyptic History and Archaeology,1,10
12,573,Post-Apocalyptic History and Archaeology,1,5.5
12,573,Post-Apocalyptic History and Archaeology,1,12
12,573,Radiation Ecology and Environmental Science,2,13
12,573,Radiation Ecology and Environmental Science,2,12.5
12,573,Radiation Ecology and Environmental Science,2,10
12,573,Radiation Ecology and Environmental Science,2,16
12,573,Radiation Ecology and Environmental Science,2,14
12,573,Radiation Ecology and Environmental Science,2,12
12,573,Renewable Energy and Sustainable Living,2,15.9
12,573,Renewable Energy and Sustainable Living,2,12.3
12,573,Renewable Energy and Sustainable Living,2,12.4
12,573,Renewable Energy and Sustainable Living,2,12.7
12,573,Renewable Energy and Sustainable Living,2,10.5
12,573,Renewable Energy and Sustainable Living,2,15.5
12,573,Renewable Energy and Sustainable Living,2,10.9
12,573,Scavenging and Resource Management,2,7
12,573,Scavenging and Resource Management,2,7
12,573,Scavenging and Resource Management,2,8
12,573,Scavenging and Resource Management,2,8
12,573,Survival Skills and Wilderness Medicine,1,13.5
12,573,Survival Skills and Wilderness Medicine,1,13
12,573,Survival Skills and Wilderness Medicine,1,11
12,573,Survival Skills and Wilderness Medicine,1,12.5
12,634,Art and Expression in a Post-Apocalyptic World,1,6.8
12,634,Art and Expression in a Post-Apocalyptic World,1,7
12,634,Art and Expression in a Post-Apocalyptic World,1,6.7
12,634,Art and Expression in a Post-Apocalyptic World,1,8.7
12,634,Art and Expression in a Post-Apocalyptic World,1,9.2
12,634,Art and Expression in a Post-Apocalyptic World,1,10.3
12,634,Art and Expression in a Post-Apocalyptic World,1,11.2
12,634,Art and Expression in a Post-Apocalyptic World,1,10
12,634,Art and Expression in a Post-Apocalyptic World,1,10.5
12,634,Combat Tactics and Self-Defense,2,17
12,634,Combat Tactics and Self-Defense,2,12
12,634,Combat Tactics and Self-Defense,2,13
12,634,Combat Tactics and Self-Defense,2,11
12,634,Combat Tactics and Self-Defense,2,13
12,634,Combat Tactics and Self-Defense,2,12
12,634,Combat Tactics and Self-Defense,2,15
12,634,Community Building and Social Organization,1,12
12,634,Community Building and Social Organization,1,9
12,634,Community Building and Social Organization,1,8
12,634,Community Building and Social Organization,1,10
12,634,Mechanical Engineering and Vehicle Repair,1,9
12,634,Mechanical Engineering and Vehicle Repair,1,10
12,634,Mechanical Engineering and Vehicle Repair,1,8
12,634,Mechanical Engineering and Vehicle Repair,1,12
12,634,Mechanical Engineering and Vehicle Repair,1,10
12,634,Moral Philosophy and Ethical Decision-Making,2,6
12,634,Moral Philosophy and Ethical Decision-Making,2,7
12,634,Moral Philosophy and Ethical Decision-Making,2,13
12,634,Moral Philosophy and Ethical Decision-Making,2,11
12,634,Moral Philosophy and Ethical Decision-Making,2,7
12,634,Moral Philosophy and Ethical Decision-Making,2,11
12,634,Post-Apocalyptic History and Archaeology,1,7
12,634,Post-Apocalyptic History and Archaeology,1,8
12,634,Radiation Ecology and Environmental Science,2,10
12,634,Radiation Ecology and Environmental Science,2,14.5
12,634,Radiation Ecology and Environmental Science,2,8.5
12,634,Radiation Ecology and Environmental Science,2,15.5
12,634,Radiation Ecology and Environmental Science,2,10.5
12,634,Radiation Ecology and Environmental Science,2,11.5
12,634,Renewable Energy and Sustainable Living,2,15.9
12,634,Renewable Energy and Sustainable Living,2,12.8
12,634,Renewable Energy and Sustainable Living,2,14.2
12,634,Renewable Energy and Sustainable Living,2,10.9
12,634,Renewable Energy and Sustainable Living,2,12.4
12,634,Renewable Energy and Sustainable Living,2,16.2
12,634,Renewable Energy and Sustainable Living,2,15.7
12,634,Scavenging and Resource Management,2,7
12,634,Scavenging and Resource Management,2,9
12,634,Scavenging and Resource Management,2,8
12,634,Scavenging and Resource Management,2,8
12,634,Survival Skills and Wilderness Medicine,1,14
12,634,Survival Skills and Wilderness Medicine,1,12
12,634,Survival Skills and Wilderness Medicine,1,13.5
12,634,Survival Skills and Wilderness Medicine,1,13.5
12,639,Art and Expression in a Post-Apocalyptic World,1,9.2
12,639,Art and Expression in a Post-Apocalyptic World,1,7.6
12,639,Art and Expression in a Post-Apocalyptic World,1,6.7
12,639,Art and Expression in a Post-Apocalyptic World,1,11
12,639,Art and Expression in a Post-Apocalyptic World,1,7.6
12,639,Art and Expression in a Post-Apocalyptic World,1,10.8
12,639,Art and Expression in a Post-Apocalyptic World,1,11.5
12,639,Art and Expression in a Post-Apocalyptic World,1,8.3
12,639,Combat Tactics and Self-Defense,2,13
12,639,Combat Tactics and Self-Defense,2,16
12,639,Combat Tactics and Self-Defense,2,12
12,639,Combat Tactics and Self-Defense,2,16
12,639,Combat Tactics and Self-Defense,2,12
12,639,Combat Tactics and Self-Defense,2,11
12,639,Community Building and Social Organization,1,10
12,639,Community Building and Social Organization,1,7
12,639,Community Building and Social Organization,1,7
12,639,Community Building and Social Organization,1,8
12,639,Mechanical Engineering and Vehicle Repair,1,8
12,639,Mechanical Engineering and Vehicle Repair,1,11
12,639,Mechanical Engineering and Vehicle Repair,1,10
12,639,Mechanical Engineering and Vehicle Repair,1,7
12,639,Mechanical Engineering and Vehicle Repair,1,8
12,639,Moral Philosophy and Ethical Decision-Making,2,8
12,639,Moral Philosophy and Ethical Decision-Making,2,9
12,639,Moral Philosophy and Ethical Decision-Making,2,12
12,639,Moral Philosophy and Ethical Decision-Making,2,6
12,639,Moral Philosophy and Ethical Decision-Making,2,7
12,639,Moral Philosophy and Ethical Decision-Making,2,9
12,639,Post-Apocalyptic History and Archaeology,1,8
12,639,Post-Apocalyptic History and Archaeology,1,7.5
12,639,Post-Apocalyptic History and Archaeology,1,9.5
12,639,Radiation Ecology and Environmental Science,2,6.5
12,639,Radiation Ecology and Environmental Science,2,10
12,639,Radiation Ecology and Environmental Science,2,12.5
12,639,Radiation Ecology and Environmental Science,2,14
12,639,Radiation Ecology and Environmental Science,2,12.5
12,639,Radiation Ecology and Environmental Science,2,8
12,639,Renewable Energy and Sustainable Living,2,11.2
12,639,Renewable Energy and Sustainable Living,2,9.2
12,639,Renewable Energy and Sustainable Living,2,16
12,639,Renewable Energy and Sustainable Living,2,10.3
12,639,Renewable Energy and Sustainable Living,2,11.3
12,639,Renewable Energy and Sustainable Living,2,10.9
12,639,Scavenging and Resource Management,2,7
12,639,Scavenging and Resource Management,2,6
12,639,Scavenging and Resource Management,2,7
12,639,Survival Skills and Wilderness Medicine,1,13.5
12,639,Survival Skills and Wilderness Medicine,1,14.5
12,639,Survival Skills and Wilderness Medicine,1,13.5
12,639,Survival Skills and Wilderness Medicine,1,13
12,670,Art and Expression in a Post-Apocalyptic World,1,8.7
12,670,Art and Expression in a Post-Apocalyptic World,1,9.9
12,670,Art and Expression in a Post-Apocalyptic World,1,10.6
12,670,Art and Expression in a Post-Apocalyptic World,1,9.6
12,670,Art and Expression in a Post-Apocalyptic World,1,10.4
12,670,Art and Expression in a Post-Apocalyptic World,1,7.2
12,670,Art and Expression in a Post-Apocalyptic World,1,11.9
12,670,Art and Expression in a Post-Apocalyptic World,1,10.5
12,670,Combat Tactics and Self-Defense,2,13
12,670,Combat Tactics and Self-Defense,2,12
12,670,Combat Tactics and Self-Defense,2,11
12,670,Combat Tactics and Self-Defense,2,15
12,670,Combat Tactics and Self-Defense,2,16
12,670,Combat Tactics and Self-Defense,2,13
12,670,Combat Tactics and Self-Defense,2,16
12,670,Community Building and Social Organization,1,9
12,670,Community Building and Social Organization,1,5
12,670,Community Building and Social Organization,1,9
12,670,Community Building and Social Organization,1,10
12,670,Mechanical Engineering and Vehicle Repair,1,9
12,670,Mechanical Engineering and Vehicle Repair,1,7
12,670,Mechanical Engineering and Vehicle Repair,1,12
12,670,Mechanical Engineering and Vehicle Repair,1,11
12,670,Mechanical Engineering and Vehicle Repair,1,8
12,670,Moral Philosophy and Ethical Decision-Making,2,9
12,670,Moral Philosophy and Ethical Decision-Making,2,6
12,670,Moral Philosophy and Ethical Decision-Making,2,6
12,670,Moral Philosophy and Ethical Decision-Making,2,9
12,670,Moral Philosophy and Ethical Decision-Making,2,9
12,670,Moral Philosophy and Ethical Decision-Making,2,7
12,670,Post-Apocalyptic History and Archaeology,1,6
12,670,Post-Apocalyptic History and Archaeology,1,11
12,670,Post-Apocalyptic History and Archaeology,1,13.5
12,670,Radiation Ecology and Environmental Science,2,10.5
12,670,Radiation Ecology and Environmental Science,2,9.5
12,670,Radiation Ecology and Environmental Science,2,17.5
12,670,Radiation Ecology and Environmental Science,2,11.5
12,670,Radiation Ecology and Environmental Science,2,17
12,670,Radiation Ecology and Environmental Science,2,11.5
12,670,Renewable Energy and Sustainable Living,2,14.4
12,670,Renewable Energy and Sustainable Living,2,16.9
12,670,Renewable Energy and Sustainable Living,2,14.2
12,670,Renewable Energy and Sustainable Living,2,8.4
12,670,Renewable Energy and Sustainable Living,2,12.4
12,670,Renewable Energy and Sustainable Living,2,12
12,670,Renewable Energy and Sustainable Living,2,15.8
12,670,Scavenging and Resource Management,2,6
12,670,Scavenging and Resource Management,2,9
12,670,Scavenging and Resource Management,2,7
12,670,Scavenging and Resource Management,2,7
12,670,Survival Skills and Wilderness Medicine,1,12.5
12,670,Survival Skills and Wilderness Medicine,1,15
12,670,Survival Skills and Wilderness Medicine,1,12.5
12,695,Art and Expression in a Post-Apocalyptic World,1,10.4
12,695,Art and Expression in a Post-Apocalyptic World,1,11.6
12,695,Art and Expression in a Post-Apocalyptic World,1,14.8
12,695,Art and Expression in a Post-Apocalyptic World,1,10.3
12,695,Art and Expression in a Post-Apocalyptic World,1,11.8
12,695,Art and Expression in a Post-Apocalyptic World,1,4.9
12,695,Art and Expression in a Post-Apocalyptic World,1,9.8
12,695,Art and Expression in a Post-Apocalyptic World,1,10.9
12,695,Art and Expression in a Post-Apocalyptic World,1,12
12,695,Combat Tactics and Self-Defense,2,17
12,695,Combat Tactics and Self-Defense,2,14
12,695,Combat Tactics and Self-Defense,2,13
12,695,Combat Tactics and Self-Defense,2,8
12,695,Combat Tactics and Self-Defense,2,18
12,695,Combat Tactics and Self-Defense,2,20
12,695,Combat Tactics and Self-Defense,2,15
12,695,Community Building and Social Organization,1,9
12,695,Community Building and Social Organization,1,5
12,695,Community Building and Social Organization,1,9
12,695,Community Building and Social Organization,1,9
12,695,Mechanical Engineering and Vehicle Repair,1,10
12,695,Mechanical Engineering and Vehicle Repair,1,9
12,695,Mechanical Engineering and Vehicle Repair,1,11
12,695,Mechanical Engineering and Vehicle Repair,1,9
12,695,Mechanical Engineering and Vehicle Repair,1,8
12,695,Moral Philosophy and Ethical Decision-Making,2,7
12,695,Moral Philosophy and Ethical Decision-Making,2,9
12,695,Moral Philosophy and Ethical Decision-Making,2,8
12,695,Moral Philosophy and Ethical Decision-Making,2,9
12,695,Moral Philosophy and Ethical Decision-Making,2,11
12,695,Post-Apocalyptic History and Archaeology,1,2.5
12,695,Post-Apocalyptic History and Archaeology,1,10.5
12,695,Post-Apocalyptic History and Archaeology,1,11
12,695,Radiation Ecology and Environmental Science,2,11
12,695,Radiation Ecology and Environmental Science,2,12.5
12,695,Radiation Ecology and Environmental Science,2,16
12,695,Radiation Ecology and Environmental Science,2,13.5
12,695,Radiation Ecology and Environmental Science,2,13.5
12,695,Radiation Ecology and Environmental Science,2,6
12,695,Renewable Energy and Sustainable Living,2,13.9
12,695,Renewable Energy and Sustainable Living,2,12.5
12,695,Renewable Energy and Sustainable Living,2,16
12,695,Renewable Energy and Sustainable Living,2,12.6
12,695,Renewable Energy and Sustainable Living,2,7.6
12,695,Renewable Energy and Sustainable Living,2,15
12,695,Renewable Energy and Sustainable Living,2,10.4
12,695,Scavenging and Resource Management,2,6
12,695,Scavenging and Resource Management,2,6
12,695,Scavenging and Resource Management,2,6
12,695,Scavenging and Resource Management,2,7
12,695,Survival Skills and Wilderness Medicine,1,13.5
12,695,Survival Skills and Wilderness Medicine,1,13.5
12,695,Survival Skills and Wilderness Medicine,1,13.5
12,695,Survival Skills and Wilderness Medicine,1,12
12,781,Art and Expression in a Post-Apocalyptic World,1,8.8
12,781,Art and Expression in a Post-Apocalyptic World,1,7.5
12,781,Art and Expression in a Post-Apocalyptic World,1,8.9
12,781,Art and Expression in a Post-Apocalyptic World,1,7.5
12,781,Art and Expression in a Post-Apocalyptic World,1,9.8
12,781,Art and Expression in a Post-Apocalyptic World,1,12.6
12,781,Art and Expression in a Post-Apocalyptic World,1,10.5
12,781,Art and Expression in a Post-Apocalyptic World,1,6.6
12,781,Art and Expression in a Post-Apocalyptic World,1,9.6
12,781,Combat Tactics and Self-Defense,2,16
12,781,Combat Tactics and Self-Defense,2,14
12,781,Combat Tactics and Self-Defense,2,11
12,781,Combat Tactics and Self-Defense,2,15
12,781,Combat Tactics and Self-Defense,2,15
12,781,Combat Tactics and Self-Defense,2,10
12,781,Combat Tactics and Self-Defense,2,11
12,781,Community Building and Social Organization,1,9
12,781,Community Building and Social Organization,1,11
12,781,Community Building and Social Organization,1,10
12,781,Community Building and Social Organization,1,10
12,781,Mechanical Engineering and Vehicle Repair,1,10
12,781,Mechanical Engineering and Vehicle Repair,1,10
12,781,Mechanical Engineering and Vehicle Repair,1,9
12,781,Mechanical Engineering and Vehicle Repair,1,10
12,781,Mechanical Engineering and Vehicle Repair,1,11
12,781,Moral Philosophy and Ethical Decision-Making,2,12
12,781,Moral Philosophy and Ethical Decision-Making,2,10
12,781,Moral Philosophy and Ethical Decision-Making,2,9
12,781,Moral Philosophy and Ethical Decision-Making,2,11
12,781,Moral Philosophy and Ethical Decision-Making,2,9
12,781,Post-Apocalyptic History and Archaeology,1,11
12,781,Post-Apocalyptic History and Archaeology,1,9.5
12,781,Post-Apocalyptic History and Archaeology,1,5.5
12,781,Radiation Ecology and Environmental Science,2,11.5
12,781,Radiation Ecology and Environmental Science,2,16.5
12,781,Radiation Ecology and Environmental Science,2,10
12,781,Radiation Ecology and Environmental Science,2,16.5
12,781,Radiation Ecology and Environmental Science,2,10.5
12,781,Radiation Ecology and Environmental Science,2,12.5
12,781,Renewable Energy and Sustainable Living,2,11.9
12,781,Renewable Energy and Sustainable Living,2,12
12,781,Renewable Energy and Sustainable Living,2,11.3
12,781,Renewable Energy and Sustainable Living,2,11.2
12,781,Renewable Energy and Sustainable Living,2,12.1
12,781,Renewable Energy and Sustainable Living,2,10.6
12,781,Renewable Energy and Sustainable Living,2,10.1
12,781,Scavenging and Resource Management,2,7
12,781,Scavenging and Resource Management,2,7
12,781,Scavenging and Resource Management,2,7
12,781,Scavenging and Resource Management,2,8
12,781,Survival Skills and Wilderness Medicine,1,13
12,781,Survival Skills and Wilderness Medicine,1,13.5
12,781,Survival Skills and Wilderness Medicine,1,12.5
12,781,Survival Skills and Wilderness Medicine,1,13
12,784,Art and Expression in a Post-Apocalyptic World,1,10.1
12,784,Art and Expression in a Post-Apocalyptic World,1,7.3
12,784,Art and Expression in a Post-Apocalyptic World,1,11.5
12,784,Art and Expression in a Post-Apocalyptic World,1,12.2
12,784,Art and Expression in a Post-Apocalyptic World,1,9.2
12,784,Art and Expression in a Post-Apocalyptic World,1,11.1
12,784,Art and Expression in a Post-Apocalyptic World,1,9.7
12,784,Art and Expression in a Post-Apocalyptic World,1,10.2
12,784,Art and Expression in a Post-Apocalyptic World,1,8.7
12,784,Combat Tactics and Self-Defense,2,15
12,784,Combat Tactics and Self-Defense,2,14
12,784,Combat Tactics and Self-Defense,2,19
12,784,Combat Tactics and Self-Defense,2,15
12,784,Combat Tactics and Self-Defense,2,17
12,784,Combat Tactics and Self-Defense,2,13
12,784,Combat Tactics and Self-Defense,2,14
12,784,Community Building and Social Organization,1,4
12,784,Community Building and Social Organization,1,10
12,784,Community Building and Social Organization,1,11
12,784,Community Building and Social Organization,1,8
12,784,Mechanical Engineering and Vehicle Repair,1,9
12,784,Mechanical Engineering and Vehicle Repair,1,10
12,784,Mechanical Engineering and Vehicle Repair,1,12
12,784,Mechanical Engineering and Vehicle Repair,1,8
12,784,Mechanical Engineering and Vehicle Repair,1,12
12,784,Moral Philosophy and Ethical Decision-Making,2,10
12,784,Moral Philosophy and Ethical Decision-Making,2,8
12,784,Moral Philosophy and Ethical Decision-Making,2,10
12,784,Moral Philosophy and Ethical Decision-Making,2,11
12,784,Moral Philosophy and Ethical Decision-Making,2,14
12,784,Post-Apocalyptic History and Archaeology,1,6
12,784,Post-Apocalyptic History and Archaeology,1,6
12,784,Post-Apocalyptic History and Archaeology,1,11
12,784,Radiation Ecology and Environmental Science,2,15.5
12,784,Radiation Ecology and Environmental Science,2,11.5
12,784,Radiation Ecology and Environmental Science,2,15.5
12,784,Radiation Ecology and Environmental Science,2,10
12,784,Radiation Ecology and Environmental Science,2,8.5
12,784,Radiation Ecology and Environmental Science,2,18.5
12,784,Renewable Energy and Sustainable Living,2,16
12,784,Renewable Energy and Sustainable Living,2,12.4
12,784,Renewable Energy and Sustainable Living,2,12.1
12,784,Renewable Energy and Sustainable Living,2,16.8
12,784,Renewable Energy and Sustainable Living,2,13.3
12,784,Renewable Energy and Sustainable Living,2,12.7
12,784,Renewable Energy and Sustainable Living,2,11.9
12,784,Scavenging and Resource Management,2,7
12,784,Scavenging and Resource Management,2,7
12,784,Scavenging and Resource Management,2,6
12,784,Scavenging and Resource Management,2,6
12,784,Survival Skills and Wilderness Medicine,1,13.5
12,784,Survival Skills and Wilderness Medicine,1,14.5
12,784,Survival Skills and Wilderness Medicine,1,12.5
12,784,Survival Skills and Wilderness Medicine,1,13.5
12,801,Art and Expression in a Post-Apocalyptic World,1,9.9
12,801,Art and Expression in a Post-Apocalyptic World,1,10.4
12,801,Art and Expression in a Post-Apocalyptic World,1,8.3
12,801,Art and Expression in a Post-Apocalyptic World,1,10
12,801,Art and Expression in a Post-Apocalyptic World,1,14.5
12,801,Art and Expression in a Post-Apocalyptic World,1,7.6
12,801,Art and Expression in a Post-Apocalyptic World,1,11.2
12,801,Art and Expression in a Post-Apocalyptic World,1,8.2
12,801,Combat Tactics and Self-Defense,2,12
12,801,Combat Tactics and Self-Defense,2,18
12,801,Combat Tactics and Self-Defense,2,13
12,801,Combat Tactics and Self-Defense,2,12
12,801,Combat Tactics and Self-Defense,2,18
12,801,Combat Tactics and Self-Defense,2,13
12,801,Combat Tactics and Self-Defense,2,15
12,801,Community Building and Social Organization,1,7
12,801,Community Building and Social Organization,1,6
12,801,Community Building and Social Organization,1,10
12,801,Community Building and Social Organization,1,10
12,801,Mechanical Engineering and Vehicle Repair,1,9
12,801,Mechanical Engineering and Vehicle Repair,1,10
12,801,Mechanical Engineering and Vehicle Repair,1,9
12,801,Mechanical Engineering and Vehicle Repair,1,9
12,801,Mechanical Engineering and Vehicle Repair,1,6
12,801,Moral Philosophy and Ethical Decision-Making,2,8
12,801,Moral Philosophy and Ethical Decision-Making,2,10
12,801,Moral Philosophy and Ethical Decision-Making,2,11
12,801,Moral Philosophy and Ethical Decision-Making,2,5
12,801,Moral Philosophy and Ethical Decision-Making,2,7
12,801,Moral Philosophy and Ethical Decision-Making,2,6
12,801,Post-Apocalyptic History and Archaeology,1,11
12,801,Post-Apocalyptic History and Archaeology,1,7.5
12,801,Post-Apocalyptic History and Archaeology,1,4
12,801,Radiation Ecology and Environmental Science,2,15
12,801,Radiation Ecology and Environmental Science,2,8
12,801,Radiation Ecology and Environmental Science,2,12.5
12,801,Radiation Ecology and Environmental Science,2,14
12,801,Radiation Ecology and Environmental Science,2,15
12,801,Radiation Ecology and Environmental Science,2,16
12,801,Renewable Energy and Sustainable Living,2,13.7
12,801,Renewable Energy and Sustainable Living,2,14.2
12,801,Renewable Energy and Sustainable Living,2,16.8
12,801,Renewable Energy and Sustainable Living,2,9.2
12,801,Renewable Energy and Sustainable Living,2,13
12,801,Renewable Energy and Sustainable Living,2,11.2
12,801,Renewable Energy and Sustainable Living,2,14.8
12,801,Scavenging and Resource Management,2,8
12,801,Scavenging and Resource Management,2,8
12,801,Scavenging and Resource Management,2,6
12,801,Scavenging and Resource Management,2,9
12,801,Survival Skills and Wilderness Medicine,1,13
12,801,Survival Skills and Wilderness Medicine,1,13
12,801,Survival Skills and Wilderness Medicine,1,13
12,801,Survival Skills and Wilderness Medicine,1,13.5
12,804,Art and Expression in a Post-Apocalyptic World,1,9.3
12,804,Art and Expression in a Post-Apocalyptic World,1,11.1
12,804,Art and Expression in a Post-Apocalyptic World,1,9.9
12,804,Art and Expression in a Post-Apocalyptic World,1,8.7
12,804,Art and Expression in a Post-Apocalyptic World,1,11.8
12,804,Art and Expression in a Post-Apocalyptic World,1,6
12,804,Art and Expression in a Post-Apocalyptic World,1,8.6
12,804,Art and Expression in a Post-Apocalyptic World,1,8.9
12,804,Art and Expression in a Post-Apocalyptic World,1,9.6
12,804,Combat Tactics and Self-Defense,2,11
12,804,Combat Tactics and Self-Defense,2,18
12,804,Combat Tactics and Self-Defense,2,12
12,804,Combat Tactics and Self-Defense,2,14
12,804,Combat Tactics and Self-Defense,2,16
12,804,Community Building and Social Organization,1,8
12,804,Community Building and Social Organization,1,8
12,804,Community Building and Social Organization,1,5
12,804,Community Building and Social Organization,1,7
12,804,Mechanical Engineering and Vehicle Repair,1,10
12,804,Mechanical Engineering and Vehicle Repair,1,8
12,804,Mechanical Engineering and Vehicle Repair,1,11
12,804,Mechanical Engineering and Vehicle Repair,1,11
12,804,Mechanical Engineering and Vehicle Repair,1,12
12,804,Moral Philosophy and Ethical Decision-Making,2,4
12,804,Moral Philosophy and Ethical Decision-Making,2,10
12,804,Moral Philosophy and Ethical Decision-Making,2,9
12,804,Moral Philosophy and Ethical Decision-Making,2,6
12,804,Moral Philosophy and Ethical Decision-Making,2,6
12,804,Moral Philosophy and Ethical Decision-Making,2,11
12,804,Post-Apocalyptic History and Archaeology,1,5
12,804,Post-Apocalyptic History and Archaeology,1,8.5
12,804,Radiation Ecology and Environmental Science,2,13
12,804,Radiation Ecology and Environmental Science,2,19
12,804,Radiation Ecology and Environmental Science,2,17
12,804,Radiation Ecology and Environmental Science,2,9.5
12,804,Radiation Ecology and Environmental Science,2,11.5
12,804,Radiation Ecology and Environmental Science,2,18
12,804,Renewable Energy and Sustainable Living,2,12.8
12,804,Renewable Energy and Sustainable Living,2,10
12,804,Renewable Energy and Sustainable Living,2,10.9
12,804,Renewable Energy and Sustainable Living,2,15.8
12,804,Renewable Energy and Sustainable Living,2,13.9
12,804,Renewable Energy and Sustainable Living,2,11.1
12,804,Renewable Energy and Sustainable Living,2,11
12,804,Scavenging and Resource Management,2,9
12,804,Scavenging and Resource Management,2,7
12,804,Scavenging and Resource Management,2,9
12,804,Scavenging and Resource Management,2,6
12,804,Survival Skills and Wilderness Medicine,1,13.5
12,804,Survival Skills and Wilderness Medicine,1,12.5
12,804,Survival Skills and Wilderness Medicine,1,12.5
12,804,Survival Skills and Wilderness Medicine,1,14
12,809,Art and Expression in a Post-Apocalyptic World,1,9.3
12,809,Art and Expression in a Post-Apocalyptic World,1,9.2
12,809,Art and Expression in a Post-Apocalyptic World,1,10.4
12,809,Art and Expression in a Post-Apocalyptic World,1,10.1
12,809,Art and Expression in a Post-Apocalyptic World,1,8.6
12,809,Art and Expression in a Post-Apocalyptic World,1,10.2
12,809,Art and Expression in a Post-Apocalyptic World,1,9.1
12,809,Art and Expression in a Post-Apocalyptic World,1,8.7
12,809,Combat Tactics and Self-Defense,2,16
12,809,Combat Tactics and Self-Defense,2,16
12,809,Combat Tactics and Self-Defense,2,16
12,809,Combat Tactics and Self-Defense,2,15
12,809,Combat Tactics and Self-Defense,2,16
12,809,Combat Tactics and Self-Defense,2,14
12,809,Combat Tactics and Self-Defense,2,13
12,809,Community Building and Social Organization,1,13
12,809,Community Building and Social Organization,1,6
12,809,Community Building and Social Organization,1,8
12,809,Community Building and Social Organization,1,12
12,809,Mechanical Engineering and Vehicle Repair,1,8
12,809,Mechanical Engineering and Vehicle Repair,1,10
12,809,Mechanical Engineering and Vehicle Repair,1,9
12,809,Mechanical Engineering and Vehicle Repair,1,8
12,809,Mechanical Engineering and Vehicle Repair,1,6
12,809,Moral Philosophy and Ethical Decision-Making,2,12
12,809,Moral Philosophy and Ethical Decision-Making,2,11
12,809,Moral Philosophy and Ethical Decision-Making,2,5
12,809,Moral Philosophy and Ethical Decision-Making,2,7
12,809,Moral Philosophy and Ethical Decision-Making,2,5
12,809,Moral Philosophy and Ethical Decision-Making,2,11
12,809,Post-Apocalyptic History and Archaeology,1,9.5
12,809,Post-Apocalyptic History and Archaeology,1,8.5
12,809,Post-Apocalyptic History and Archaeology,1,7.5
12,809,Radiation Ecology and Environmental Science,2,18.5
12,809,Radiation Ecology and Environmental Science,2,6.5
12,809,Radiation Ecology and Environmental Science,2,13.5
12,809,Radiation Ecology and Environmental Science,2,7
12,809,Radiation Ecology and Environmental Science,2,9
12,809,Radiation Ecology and Environmental Science,2,8
12,809,Renewable Energy and Sustainable Living,2,14.9
12,809,Renewable Energy and Sustainable Living,2,14
12,809,Renewable Energy and Sustainable Living,2,14.7
12,809,Renewable Energy and Sustainable Living,2,10.1
12,809,Renewable Energy and Sustainable Living,2,17.9
12,809,Renewable Energy and Sustainable Living,2,12.2
12,809,Renewable Energy and Sustainable Living,2,15.4
12,809,Scavenging and Resource Management,2,8
12,809,Scavenging and Resource Management,2,7
12,809,Scavenging and Resource Management,2,8
12,809,Scavenging and Resource Management,2,7
12,809,Survival Skills and Wilderness Medicine,1,13
12,809,Survival Skills and Wilderness Medicine,1,15
12,809,Survival Skills and Wilderness Medicine,1,13
12,809,Survival Skills and Wilderness Medicine,1,13.5
12,811,Art and Expression in a Post-Apocalyptic World,1,7.6
12,811,Art and Expression in a Post-Apocalyptic World,1,12.2
12,811,Art and Expression in a Post-Apocalyptic World,1,10.3
12,811,Art and Expression in a Post-Apocalyptic World,1,10.7
12,811,Art and Expression in a Post-Apocalyptic World,1,11
12,811,Art and Expression in a Post-Apocalyptic World,1,9.5
12,811,Art and Expression in a Post-Apocalyptic World,1,10.5
12,811,Art and Expression in a Post-Apocalyptic World,1,8.7
12,811,Art and Expression in a Post-Apocalyptic World,1,9.4
12,811,Combat Tactics and Self-Defense,2,15
12,811,Combat Tactics and Self-Defense,2,13
12,811,Combat Tactics and Self-Defense,2,15
12,811,Combat Tactics and Self-Defense,2,15
12,811,Combat Tactics and Self-Defense,2,13
12,811,Combat Tactics and Self-Defense,2,16
12,811,Combat Tactics and Self-Defense,2,20
12,811,Community Building and Social Organization,1,6
12,811,Community Building and Social Organization,1,5
12,811,Community Building and Social Organization,1,8
12,811,Community Building and Social Organization,1,9
12,811,Mechanical Engineering and Vehicle Repair,1,10
12,811,Mechanical Engineering and Vehicle Repair,1,12
